2026-02-14T16:15:08Z,down,0,855,200
2026-02-14T17:25:43Z,down,0,2729,200
2026-02-14T17:32:47Z,down,0,794,200
2026-02-14T17:43:47Z,down,0,1221,200
2026-02-14T17:52:39Z,down,0,711,200
2026-02-14T18:09:08Z,down,0,572,200
2026-02-14T18:15:09Z,down,0,454,200
2026-02-14T18:21:22Z,down,0,498,200
2026-02-14T18:44:11Z,down,0,441,200
2026-02-14T18:57:05Z,down,0,289,200
2026-02-14T19:17:10Z,down,0,637,200
2026-02-14T19:24:10Z,down,0,593,200
2026-02-14T19:35:04Z,down,0,564,200
2026-02-14T19:40:09Z,down,0,577,200
2026-02-14T19:55:58Z,down,0,331,200
2026-02-14T20:07:12Z,down,0,509,200
2026-02-14T20:22:53Z,down,0,554,200
2026-02-14T20:47:06Z,down,0,576,200
