2026-02-14T16:15:08Z,unknown,0,863,200
2026-02-14T17:25:06Z,up,100,1979,200
2026-02-14T17:43:47Z,unknown,0,1459,200
2026-02-14T18:09:08Z,unknown,0,1008,200
2026-02-14T18:21:22Z,unknown,0,738,200
2026-02-14T18:44:11Z,unknown,0,754,200
2026-02-14T18:57:05Z,unknown,0,1050,200
2026-02-14T19:17:10Z,unknown,0,1026,200
2026-02-14T19:35:04Z,unknown,0,933,200
2026-02-14T19:55:58Z,unknown,0,752,200
2026-02-14T20:07:12Z,unknown,0,708,200
2026-02-15T04:24:42Z,unknown,0,1800,200
2026-02-15T04:37:27Z,unknown,0,823,200
2026-02-15T05:24:04Z,unknown,0,762,200
2026-02-15T05:35:51Z,unknown,0,927,200
2026-02-15T06:24:41Z,unknown,0,923,200
2026-02-15T06:53:22Z,unknown,0,785,200
2026-02-15T07:06:16Z,unknown,0,701,200
2026-02-15T07:46:56Z,unknown,0,1657,200
2026-02-15T08:02:18Z,unknown,0,978,200
2026-02-15T08:47:17Z,unknown,0,855,200
2026-02-15T09:16:48Z,unknown,0,970,200
2026-02-15T09:49:22Z,unknown,0,764,200
2026-02-15T10:02:19Z,unknown,0,748,200
2026-02-15T10:39:17Z,unknown,0,818,200
2026-02-15T10:59:24Z,unknown,0,1294,200
2026-02-15T11:29:07Z,unknown,0,1039,200
2026-02-15T11:47:33Z,unknown,0,648,200
2026-02-15T11:58:24Z,unknown,0,827,200
2026-02-15T12:59:18Z,unknown,0,5281,200
2026-02-15T13:50:20Z,unknown,0,1169,200
2026-02-15T14:15:52Z,unknown,0,650,200
2026-02-15T14:48:54Z,unknown,0,682,200
