2026-02-15T04:30:08Z,up,100,222,1
2026-02-15T04:37:27Z,up,100,223,1
2026-02-15T05:24:04Z,up,100,211,1
2026-02-15T05:35:51Z,up,100,209,1
2026-02-15T06:24:41Z,up,100,216,1
2026-02-15T06:53:22Z,up,100,222,1
2026-02-15T06:58:32Z,up,100,246,1
2026-02-15T07:06:16Z,up,100,179,1
2026-02-15T07:46:56Z,up,100,226,1
2026-02-15T08:02:18Z,up,100,231,1
2026-02-15T08:47:17Z,up,100,208,1
2026-02-15T09:16:48Z,up,100,259,1
2026-02-15T09:49:22Z,up,100,178,1
2026-02-15T10:02:19Z,up,100,191,1
2026-02-15T10:39:17Z,up,100,183,1
2026-02-15T10:59:24Z,up,100,228,1
2026-02-15T11:29:07Z,up,100,231,1
2026-02-15T11:47:33Z,up,100,177,1
