2026-02-15T04:30:08Z,up,100,40,1
2026-02-15T04:37:27Z,up,100,48,1
2026-02-15T05:24:04Z,up,100,40,1
2026-02-15T05:35:51Z,up,100,54,1
2026-02-15T06:24:41Z,up,100,56,1
2026-02-15T06:57:12Z,up,100,70,1
