2026-02-15T04:24:42Z,up,100,3783,200
2026-02-15T04:30:08Z,up,100,748,200
2026-02-15T04:37:27Z,up,100,1070,200
2026-02-15T05:24:04Z,up,100,1016,200
2026-02-15T05:35:51Z,up,100,1191,200
2026-02-15T06:24:41Z,up,100,1066,200
2026-02-15T06:57:12Z,up,100,1529,200
2026-02-15T15:16:00Z,up,100,2141,200
2026-02-15T15:41:24Z,up,100,1221,200
2026-02-15T15:58:11Z,up,100,2553,200
2026-02-15T16:34:36Z,up,100,1380,200
2026-02-15T17:00:06Z,up,100,1786,200
2026-02-15T17:20:25Z,up,100,1545,200
2026-02-15T17:33:30Z,up,100,2165,200
2026-02-15T17:55:12Z,up,100,1559,200
2026-02-15T18:26:40Z,up,100,2054,200
2026-02-15T19:02:04Z,up,100,1469,200
2026-02-15T19:35:38Z,up,100,2490,200
2026-02-15T19:52:10Z,up,100,1887,200
2026-02-15T20:00:26Z,up,100,1603,200
2026-02-15T20:36:54Z,up,100,1453,200
2026-02-15T20:57:51Z,up,100,1566,200
2026-02-15T21:25:42Z,up,100,1642,200
2026-02-15T21:46:43Z,up,100,1819,200
2026-02-15T21:59:46Z,up,100,1839,200
2026-02-15T22:31:30Z,up,100,1347,200
2026-02-15T22:55:36Z,up,100,1532,200
2026-02-15T23:21:00Z,up,100,1371,200
2026-02-15T23:47:02Z,up,100,1488,200
2026-02-16T00:01:40Z,up,100,1620,200
2026-02-16T02:56:16Z,up,100,1695,200
2026-02-16T04:56:49Z,up,100,1553,200
2026-02-16T06:05:57Z,up,100,1371,200
2026-02-16T07:19:50Z,up,100,1680,200
