2026-02-14T16:15:08Z,unknown,0,687,200
2026-02-14T17:25:06Z,up,98,1096,200
2026-02-14T17:32:47Z,up,98,889,200
2026-02-14T17:43:47Z,up,98,1524,200
2026-02-14T17:52:39Z,up,98,574,200
2026-02-14T18:09:08Z,up,98,734,200
2026-02-14T18:15:09Z,up,98,446,200
2026-02-14T18:21:22Z,up,98,413,200
2026-02-14T18:44:11Z,up,98,567,200
2026-02-14T18:57:05Z,up,98,838,200
2026-02-14T19:17:10Z,up,99,748,200
2026-02-14T19:24:10Z,up,99,719,200
2026-02-14T19:35:04Z,up,99,682,200
2026-02-14T19:40:09Z,up,100,814,200
2026-02-14T19:55:58Z,up,100,518,200
2026-02-14T20:07:12Z,up,100,442,200
2026-02-15T04:24:42Z,up,97,1776,200
2026-02-15T04:30:08Z,up,97,538,200
2026-02-15T04:37:27Z,up,97,752,200
2026-02-15T05:24:04Z,up,97,494,200
2026-02-15T05:35:51Z,up,97,722,200
2026-02-15T06:24:41Z,up,96,694,200
2026-02-15T06:53:22Z,up,96,542,200
2026-02-15T06:58:32Z,up,96,597,200
2026-02-15T07:06:16Z,up,96,383,200
2026-02-15T07:46:56Z,up,97,412,200
2026-02-15T08:02:18Z,up,97,764,200
2026-02-15T08:47:17Z,up,97,543,200
2026-02-15T09:16:48Z,up,97,732,200
2026-02-15T09:49:22Z,up,98,556,200
2026-02-15T10:02:19Z,up,98,415,200
2026-02-15T10:39:17Z,up,98,543,200
2026-02-15T10:59:24Z,up,98,1306,200
2026-02-15T11:29:07Z,up,98,804,200
2026-02-15T11:47:33Z,up,99,423,200
2026-02-15T11:58:24Z,up,99,462,200
2026-02-15T12:59:18Z,up,99,5215,200
2026-02-15T13:50:20Z,up,100,846,200
2026-02-15T14:15:52Z,up,100,393,200
2026-02-15T14:48:54Z,up,100,452,200
