2026-02-14T16:15:08Z,unknown,0,872,200
2026-02-14T17:25:43Z,up,100,14259,200
2026-02-14T17:43:47Z,up,100,674,200
2026-02-14T18:09:08Z,up,100,730,200
2026-02-14T18:21:22Z,up,100,679,200
2026-02-14T18:44:11Z,up,100,405,200
2026-02-14T18:57:05Z,up,100,892,200
2026-02-14T19:17:10Z,up,100,469,200
2026-02-14T19:35:04Z,up,100,531,200
2026-02-14T19:55:58Z,up,100,534,200
2026-02-14T20:07:12Z,up,100,674,200
2026-02-15T04:24:42Z,up,100,841,200
2026-02-15T04:37:27Z,up,100,763,200
2026-02-15T05:24:04Z,up,100,491,200
2026-02-15T05:35:51Z,up,100,628,200
2026-02-15T06:24:41Z,up,100,757,200
2026-02-15T06:57:12Z,up,100,623,200
2026-02-15T15:16:00Z,up,100,668,200
2026-02-15T15:41:24Z,up,100,413,200
2026-02-15T15:58:11Z,up,100,600,200
2026-02-15T16:34:36Z,up,100,405,200
2026-02-15T17:00:06Z,up,100,497,200
2026-02-15T17:20:25Z,up,100,373,200
2026-02-15T17:33:30Z,up,100,682,200
2026-02-15T17:55:12Z,up,100,446,200
2026-02-15T18:26:40Z,up,100,406,200
2026-02-15T19:02:04Z,up,100,415,200
2026-02-15T19:35:38Z,up,100,740,200
2026-02-15T19:52:10Z,up,100,360,200
2026-02-15T20:36:54Z,up,100,382,200
